-25.7,345.21,1018.49,-45.62,64.5,20.98,-470.0,-120.0,-125.0,0.11,0.44,-0.15,0.88,165.88,-53.9,-16.94,0.59
-30.09,340.27,1021.48,-40.7,54.09,12.78,-470.0,-120.0,-125.0,0.57,0.0,0.13,0.82,102.89,7.91,12.18,242.49
-43.03,284.18,1002.87,-41.02,55.04,18.74,-470.0,-120.0,-125.0,0.55,-0.0,0.14,0.83,105.4,8.99,13.3,241.34
-51.94,273.13,1003.05,-35.64,55.0,18.75,-470.0,-120.0,-125.0,0.55,-0.0,0.14,0.83,105.69,9.18,13.3,241.14
-48.95,305.79,992.86,-34.44,51.76,18.85,-470.0,-120.0,-125.0,0.55,-0.0,0.14,0.83,105.65,9.19,13.21,242.31
-60.12,275.21,995.85,-28.68,57.69,14.75,-470.0,-120.0,-125.0,0.55,-0.01,0.13,0.83,105.44,9.3,12.47,241.35
-57.31,294.68,1017.52,-40.2,53.79,17.16,-470.0,-120.0,-125.0,0.55,-0.01,0.14,0.83,105.36,9.42,12.45,241.31
-52.12,264.4,1033.75,-34.66,53.52,20.81,-470.0,-120.0,-125.0,0.55,-0.01,0.14,0.83,105.51,9.38,12.61,242.54
-50.84,253.91,1077.64,-40.96,55.22,10.17,-470.0,-120.0,-125.0,0.55,-0.01,0.12,0.82,104.66,8.94,10.66,241.39
